,California,Virginia,Florida,New York,New Jersey,Texas,Utah,Washington,Illinois,Colorado,Arkansas,Arizona,Nevada,Michigan,New Hampshire,Rhode Island,Pennsylvania,Tennessee,Massachusetts,the District of Columbia,Minnesota,North Carolina,Oregon,Georgia,Hawaii,West Virginia,Maryland,Maine,Idaho,Alaska,Montana,South Carolina,North Dakota,Wisconsin,Vermont,Missouri,Kansas,Connecticut,Delaware,Wyoming,Mississippi,Louisiana,Alabama,Indiana,Nebraska,Oklahoma,New Mexico,South Dakota,Kentucky,Ohio,Iowa
2020-07-01,551154.780841776,278992.61952798173,249267.80490460023,353073.35174580105,357253.5057441956,216712.7536854643,354372.2281189678,417538.65043858084,191425.533388463,399478.9181548806,149256.5529462326,288003.85427264613,305577.0171461667,171552.44861464994,291482.6037451942,300579.1309246642,192730.70305934202,208123.64550704087,427328.2822808821,585090.1719059445,254210.66312798244,213091.2345656668,367989.04010195396,210197.10360802247,616750.7330794064,117362.83090746537,319658.11057991645,244268.05061049483,300219.3908491523,303733.07885867107,284211.05660293764,195695.26439623206,218118.72066874942,208374.7450159822,264295.4459271187,169834.0370429516,157894.293089957,257684.41592384203,268455.9569899177,258362.92261880974,138540.9753010831,180059.18583482472,164330.11578690214,163958.71445098086,183108.591617384,141293.48571275678,204700.39238794788,212739.5195509179,142363.5393053699,155657.41500347017,160662.13198656752
2020-08-01,554372.8484625617,280836.0797248399,250815.36128747088,353475.9578482057,358210.6782549738,218121.95518147122,357253.7229566684,420650.6810954834,191907.10651557366,401177.6052319856,150574.83216714897,290690.8991387379,306761.0041169886,172493.50973334955,294035.9775997218,302111.1201946998,193721.85895158045,209518.6385875844,429748.92778867524,587154.7350602157,254993.43238574732,215008.07012617253,369966.0192623146,211843.94492849975,618775.771261019,118058.72242200056,321167.6269934633,247220.46035264453,303529.57670441293,304582.70735870476,286396.3055547124,197220.76880312528,218856.7501731411,209799.35823882965,266311.3109103022,171228.96509719736,159236.62398545034,258875.58759930547,270057.1071486981,259832.20977913865,139809.56908088995,180710.854706074,165582.47846742047,164831.35107770222,184632.51631832088,142348.90788801058,206796.45043988022,214178.2016048788,143715.11921115886,156958.00512125317,161599.01893889174
2020-09-01,561517.0798318567,283873.6760823303,253297.41507485998,355505.3140302184,361136.40541880176,220249.254706723,362124.23809079477,426250.4408119397,193439.01438836727,404868.30479173973,152411.90224064543,294930.2424943797,308950.2273696618,174500.94835632245,298333.2426661619,305365.71926980553,195830.5497681431,211876.37006638548,434388.3044458043,591393.7523793149,257029.50938115068,217893.82497686773,373998.2881961227,214477.09399559617,623580.7637708272,119436.26291512004,324134.82819456985,251541.37681709652,308810.25499622326,306416.8728892487,290354.14659786865,199501.73346021332,220441.53646177702,212396.10343771896,270020.7171112812,173592.70340769962,161188.64172528492,261563.54434092852,272856.81519268465,261990.98224689878,141676.54624589634,182419.93156224056,167435.93539422107,166429.91902775574,186889.39069538258,144035.68197680518,209588.8120254852,216546.62447649593,145734.31514783666,159024.71837040057,163249.04710587102
2020-10-01,570690.7670138604,287643.67327325785,256234.47382265257,358831.63718130556,365670.0967608502,222650.14812345206,368391.32982136606,433350.4511944473,195513.56046791817,409795.40605452034,154207.75788803535,299947.8075647692,311759.2434593952,176964.25045265874,303772.99629173824,309887.61163648043,198479.26926416616,214735.68082776657,440561.66590278194,595758.7032226804,260001.72193096927,221310.0201778088,379497.8702608941,217721.47593269125,629583.2955636991,121280.07344063873,327895.4343384914,256608.13248076857,315693.4870729329,308339.45975049,295173.4900342768,202151.7215300562,221592.7335184232,215629.064555311,273959.78289593785,176270.333656632,162977.97131887614,265519.33332785545,276487.0321220127,264336.29109707504,143100.26139703696,184175.548216293,169534.44315479623,168529.84431403675,189298.13732677608,145952.81659262298,212642.8162615631,219049.2922696307,147964.94906728473,161558.93904913092,165038.01688910104
2020-11-01,581373.0439305778,291717.26982247486,259682.8883542832,363227.601017978,371251.1606890862,225388.2862597487,375549.3848661361,441322.8557674791,197965.43414050748,415417.4322771826,155945.24676801127,305495.4515558361,315341.8609443702,179768.1576229434,309772.00190876605,315278.56517902133,201648.45284074487,217855.79139545266,447743.1568599125,600352.5972579244,263474.02074557514,224981.03112441013,386042.80225023464,221357.5086491316,636708.9591228435,123471.59166476008,332173.79123320355,262040.13901534677,324186.6723674333,310207.2441136793,301063.88821489277,205015.79964798494,222529.99019031195,218802.11273055882,277650.52388079214,179132.6586462227,164765.14273543734,270311.78427934396,281079.30583874724,267026.42120018904,144253.99703513566,185442.38887690054,171761.47960983412,171166.73676971914,191753.50442859915,148188.75223408148,215652.80693470687,221834.3235625932,150280.5725730606,164348.25571081063,166770.0198308438
2020-12-01,592028.2393266337,295606.09105362877,263110.3153301171,368076.55265235825,377174.84380503866,228041.16200218955,382832.7346630018,448957.197638744,200262.61449754215,420921.1923114038,157285.45147440612,310912.23644334445,319363.0344463445,182324.56312182735,315672.8648939417,320972.53448656434,204631.74791637875,220693.9563802654,454930.01395985624,604126.5378846434,266900.8944897487,228618.6951313085,392830.8494770412,224974.4930020545,643925.2615609602,125575.98364447935,336306.1775890709,267349.22395314655,333694.54873583675,311790.447486911,307432.2703182553,207710.2006366019,222795.6437488288,221516.79092250322,281244.17143886216,181580.89430710426,166220.81251933848,275299.7764352711,286340.26876039867,269501.17006640363,145057.04201656548,185946.226212178,173670.95709449626,173734.1204078238,193922.3994219314,150382.62602942556,218400.51927069016,224242.04632607117,152279.58524455226,166965.31284199338,167963.5731920972
2021-01-01,600876.1612703552,299164.0565819654,266657.6455518703,372666.66281538777,382695.4607302421,230826.16036864356,390139.752046962,456369.2442593532,202538.2597511059,426217.47927123605,158588.21787697796,316247.6070984925,323468.82950959407,184952.86217964362,321310.89411640045,326289.66219938564,207378.43533292148,223535.412218907,461429.42701337876,606830.719073213,270049.7805917038,232073.98321804657,399512.60896966915,228597.6855990621,650703.3941681469,127630.36277854118,340133.5942126648,272275.7523503782,343936.35028945905,312828.65881331946,313975.0985883963,210229.45083719958,223204.74848151565,223771.435716445,285051.92863285483,183696.8758132827,167623.72410920679,280011.21541268774,291515.99140389607,271870.61807730276,146064.56947431515,186289.38879613814,175456.39933983693,176103.15698573957,196086.40653932918,152446.50214118807,221086.11348296702,226473.95759434928,153967.5682003911,169260.12976965666,168866.67891330423
2021-02-01,608446.3136645869,302696.71854403085,270191.7811050294,377456.5218786314,388305.8933235694,233792.66395561452,398116.2773019646,464399.24116083636,205022.25829590773,432219.1632698498,160003.7509084785,321790.0875115337,327821.679441602,187828.22052483447,327215.814281393,331840.8004820174,210059.56270799763,226594.68262270084,467857.8225606711,609117.4170398542,273249.7829059498,235634.5224474476,406567.7685513466,232370.57566192126,657390.8691160497,129571.6508666554,344304.1193671122,277043.0582341755,355320.00892186724,313389.580690463,320875.91148421785,212816.54787488378,223731.54721947465,225967.75193281053,289292.06819995673,185899.08041731853,169138.10777609175,284556.62261041213,296618.1162955863,274215.04192526755,147324.04998224054,186986.8066764686,177306.4867106122,178485.98171591584,198428.69311832185,154333.10550497737,224215.3683150404,228911.03589776636,155529.86724258648,171419.4214754985,169899.5628309854
2021-03-01,615304.2456889885,306284.6651290494,273968.29404031625,381932.1063918083,393489.587901064,237151.3761099974,406966.58528714784,473342.4961342564,207555.32059976854,439506.7451324954,161703.3786089501,328273.8142489353,332884.70960986515,190883.91250595442,333314.14490179246,337610.4266701035,212850.38269250197,229842.3885168342,474352.83712004364,612351.2783065252,276440.59278563847,239273.20876041424,414121.94248714735,236326.0985880793,664478.1510547013,131568.47274506147,348902.7156251732,281629.61530136334,368056.4673946714,313633.09304313554,328512.3839565934,215491.73927517282,224179.29798008155,228076.45965018167,292938.0492918408,188523.9787209234,171054.06310772552,288983.80761087517,300840.04802698694,276910.54348921747,148821.5842960791,187862.50781929097,179325.36957592715,181213.29559081714,201087.41854571164,156167.95480249348,227575.99121768284,231553.67429962207,157090.38175855725,173641.3416180731,171183.39166421685
2021-04-01,624282.189935099,310129.6618892173,278167.97763074486,386090.4598617544,398787.3495789401,240878.76694805524,416887.99852112634,483512.6040501169,209941.97352788225,447985.7289167229,163590.49792227044,335860.37497375376,338835.8768606015,194022.7678105391,340173.22687863046,343958.7833061263,215712.47294178276,233377.82462051953,481574.0571050037,616659.5354224205,279993.45899428515,243224.41858899174,422050.6072450714,240459.42980260705,673177.6520554326,133233.18861375336,353887.413770884,286659.896381707,381757.0952225877,314511.206754553,337175.3766884075,218297.36544441603,225044.56363749938,230685.42064321353,296587.05083811877,191650.89196947534,173325.71859284185,293358.18961190013,304923.3130437943,279866.6050109094,150547.83278325762,188762.70940281285,181573.1245367967,184149.97006069685,204056.1821148216,157975.73434520175,231112.54242889796,234698.44002622695,158705.65345505546,176032.20800200864,172840.61733983073
2021-05-01,635032.7326540711,314219.62081540475,283250.2632851836,390247.5602142963,403987.75495361636,245144.38830924386,427906.61711703526,493901.27723582817,212087.90931645688,457155.5679073374,165706.8254425377,344915.0001382012,345983.40268483426,197238.33023339056,347365.9676382004,350372.859832851,218587.11771852968,237420.25414682055,489108.65327833313,621875.0822540047,284002.9715670489,247668.64968447643,429813.02745823795,244919.64862694553,683469.7123722077,134661.42837211522,358745.7294305477,292410.2633361414,395979.99111976096,316452.6493548372,346963.45148401475,221566.6333107433,226548.5598326323,234248.89402200314,301419.5736456274,194955.2468234609,175938.71287649882,297914.85454940377,308961.73659095546,282638.05540868774,152442.26429572626,189667.54974249005,184096.28327463346,187191.13579892917,207228.77911321257,159855.13351345397,234617.51201606533,238477.03405366628,160447.16539151547,178541.8260844061,174745.51275259556
2021-06-01,646575.2428448655,318251.07759467425,289472.2779966583,394141.04362832545,409136.25643941923,249708.34569463224,439064.0903818733,503646.48664704757,214324.51901967791,466160.3358409977,168176.78121069435,354868.9978865638,354137.58988226485,200569.00464411263,354458.1695322546,356391.95002151415,221600.85550864987,242409.21941004446,496236.80957837426,626831.2712367992,288377.3924461675,252679.5806276003,436849.34158513095,249753.95455366155,695078.0803650813,136138.54422605832,363043.2865262384,299012.3924465107,408838.4685914761,319102.77593901026,356791.6569085528,225399.28904989106,228717.26060729683,238454.21742351633,307677.7516588662,198145.6549860912,178614.2805578931,302484.4378809288,313432.1582620112,285030.7265923216,154531.96530176824,190856.50029978296,186979.22077815956,190239.4064583284,210335.39463307173,161913.6267421608,238167.16787354357,242715.36479112416,162432.258370324,181121.8395830275,176803.87085532895
2021-07-01,657007.610684366,321292.35202940105,295843.918338158,397580.87652693316,413731.7860468886,253895.36758201837,449255.23558221804,511563.40753955883,216228.0687132676,473674.73628352466,170717.4534696207,364785.57266887557,362555.06256594945,203074.6743879308,359817.1456212997,360701.94580692117,223787.068915525,247423.79042959714,501073.8685137808,629198.5473236457,292191.51934497006,257335.89828762892,442955.143578819,254141.6483300239,705220.3811280243,136851.43595840313,366044.9031591234,305176.9245084385,419246.9900987588,322916.684124637,365629.1700289554,229265.22023959158,230782.41035332376,242197.31409224973,314877.36034260417,200458.03324901965,180894.41913785684,305853.77542660024,316976.1303296764,287182.6431419622,156654.1883559328,191798.53205787172,189837.4107493508,192887.50278964045,212579.3567727511,163668.00971638036,241297.45581056256,246904.877601324,164191.58122812337,182937.1823622632,178643.28855313675
2021-08-01,664225.2984456514,322898.3419813159,301512.3957784178,399677.97683504847,416795.6487112878,257087.0644814111,457152.66608244134,516391.96270584763,217337.0783755004,478851.54717885604,172905.62328174515,373505.0510629439,370012.20743067935,204160.32419887846,361950.669773452,362794.6833326481,224636.22285368116,251317.33013502395,502713.6370785949,628315.5522221323,294304.126342168,260772.08956389586,447330.0804850888,257606.22706859536,711855.6736212163,136727.99019078235,367459.30041410815,308996.8154206799,426023.8750684957,326323.6367215069,372744.33398948127,232311.1690039826,232163.74467904694,244102.2736875026,319473.6969820563,201641.97021782817,182418.774833433,307248.72017729207,318954.8469566992,289125.81810184516,158509.16929674288,192055.22539711941,192069.45788963314,194607.1200449587,213477.4033322717,165030.3903284563,243740.74142935118,249961.75640554968,165343.93798926278,183555.72290686436,179791.44394523057
2021-09-01,669119.5264114429,323247.39094763057,306105.4679836275,400714.70927056315,418542.96886741923,259420.27117195135,463038.96167687356,519174.7824785742,217483.78422156372,482074.9642811318,174368.57221402964,380752.80095209833,376088.12793443986,203973.41213592445,361378.7161376484,363119.1790770865,223899.4462171723,253935.69333666118,502133.7583528406,625236.2409509105,294820.8191730912,263027.6678047744,450521.7678841762,260317.42270265272,716707.1752657932,135623.71850329716,367559.80413997005,310414.92905080045,430182.95897777454,329411.23745385604,378112.1744838807,234525.81567715175,232678.67499932335,244456.49347834018,321602.6710306387,201894.46543440685,183186.2435220287,306701.3825358927,319272.53432674834,290826.7335054439,159817.01093794047,191795.86108801715,193510.73378016564,195380.64104838026,213123.94170345258,165873.07050734892,245286.34223507266,251816.81372552062,165699.5280716311,183120.11166242123,180355.17093910454
2021-10-01,673488.8221531963,323705.2297277286,310627.7510483595,402212.4357951871,420061.3113378754,261840.56155628592,467863.40865250776,521158.7402222413,217639.04518890998,485387.6974171819,175737.5450649101,387191.2868421353,381441.2296229522,203714.62393736793,360238.21614090056,363198.81481986475,223311.66930628035,256469.76175649805,501753.1571108328,623178.1500010189,294882.8286957515,265165.32254138944,453389.46085611056,263487.07507855113,722766.5988802401,135289.92084391342,367921.99077618634,310720.03643035394,433433.6781492368,331493.95759929257,383107.33106037416,236792.8399675379,233131.76386134067,244238.72420090446,321855.6211719588,202377.5562797572,183844.70819241356,306124.73234013,319881.70024573547,292865.7026741153,161221.8332980302,192056.3073330589,194887.20931352722,196203.49659834034,212800.79728354633,167196.48489977283,246625.00249743919,253335.07280210414,166146.5876077756,182856.0767099293,180935.0927144322
2021-11-01,679249.8310311519,325008.02792652627,315686.7043555185,404464.1153157584,422405.44789322093,264974.1739069323,472558.6999252832,524171.2760830964,218313.1902518291,489860.78161461354,177397.8283078914,393323.3286401916,386993.95539636415,204042.74725489263,360593.99180540704,364069.31440705067,223416.57364440462,259987.5852676904,502639.37096232426,622149.7630601105,295662.7166558847,267933.97259729466,456761.19958940014,267514.14793756086,731277.2223468333,135804.59134977,369000.1197348291,312010.0982294201,436733.05648749793,332916.2817060291,388241.54100242304,239634.66297720175,233879.0394853511,244635.97332422063,323154.17819511594,203562.47087664503,184880.91811580755,306343.5982244287,321493.77563476097,295416.486066166,163225.13330685676,193089.5713314973,196778.73018654136,197566.81927529688,213225.91541872607,168901.15978949404,248384.00772987245,255479.27475176487,167008.2965336202,183225.97703158433,181884.78787149538
2021-12-01,686351.8503795015,327314.58160862955,321155.1460065573,407125.66948557086,425356.98277225485,268576.1685712799,477727.9187307854,528491.1586029538,219688.67547376934,495286.01137764705,179360.52533447763,399080.6444570984,392451.73544292105,204865.36707430135,362507.51064636634,365742.5838473972,224360.30578787276,264172.630081865,504660.87372283865,621389.425194243,297057.4262145651,271041.8877946397,460535.48248925974,272127.1925848922,740339.2736855365,136768.265499889,370953.02271624823,314097.3322018332,440462.53689454915,334552.8616846036,393891.84270869964,242812.87742698356,235189.69862889437,245677.16590290586,325283.9376814386,205343.86182177314,186236.85454631437,307865.7595099846,324226.814289503,298236.3303909,165368.40310577562,194453.4851720065,198851.48608138497,199303.40459065177,214411.92907055025,170886.63387528315,250660.36072708224,258475.69318090403,168265.76230376042,184047.3478297049,183109.8845506739
2022-01-01,696256.4137404906,331035.9055609229,328019.9349537478,410260.96439480135,429203.47798468143,273315.1009069148,485038.4241543825,536371.3101281557,222104.77804398918,502610.22315747757,181565.71513589588,405069.1051535864,399151.8254503302,206943.54963045157,367639.86317072815,369596.1818303812,226645.2111435159,269360.8041887578,509657.33802881493,622277.9478683055,299690.4937472088,275516.2537454563,465607.0279453375,278038.5690448272,755125.54938308,138673.16594270288,373837.91872293316,318051.60175768734,445051.5577117286,335816.91589649563,401110.6025520182,246804.38801683768,237192.59767021323,247736.87253330523,329278.2132861326,208060.6765376178,188489.59246102895,311432.3346770653,328266.89940300846,301525.3545964568,167096.10952376737,196000.24689869068,201147.5001140428,201944.6003978385,216821.63896637314,173354.20147725884,253943.57607425752,262583.45582365495,170176.82814356286,186043.76849180923,184948.47658431542
2022-02-01,708966.1507935203,335320.275783466,336004.5455460505,414061.9737903811,433743.71731680067,278615.2599884901,494638.579274225,547452.0169319635,225447.23279344608,512011.5491550208,183620.11311012402,411880.63756270544,407123.3850678769,210149.0603500031,375491.75362183416,375454.9382566772,229997.15579081455,275257.441496235,517549.8404277914,626458.2234054526,303116.0351506654,280974.02473658876,472175.25662236713,284605.79837654013,774711.341416005,140798.30240216825,377406.5803518011,323573.9336295228,450969.9470563739,336807.9419554143,408997.0528328649,251374.2792165504,238970.00792923407,250431.52046870338,334023.334038778,211536.23051165187,191153.43451860396,316530.46067039925,333087.35051770596,304616.8152183764,167955.53701104564,197492.4315209225,203406.9274811393,205391.76379986395,220243.60694591433,176070.22485166547,258228.4234201626,267130.93945705617,172426.68525486824,188954.74621524615,187164.3100890613
2022-03-01,724292.0501465807,340189.569351421,345428.948396438,419134.96861798613,439530.53059066663,284608.4822595959,506430.3429490686,561415.0516573241,229467.08478476698,523698.7187092187,185496.1920284675,420294.21727416554,416922.5211480859,214193.96648033606,385773.84995736415,383133.58640729566,234191.36107364055,281197.68929896486,528168.262400298,634558.4664936444,307404.73484133783,287545.57040435605,480297.2856207229,291468.96206547465,798889.8944251343,143185.34831436517,381828.9122039168,330734.3422447368,458240.0481571891,338157.7826472413,418424.1064576238,256563.9478386663,240794.91373923307,253684.62870123246,339593.19453556556,215641.37684269514,194288.5175347617,322648.8710886895,338743.7109613835,308262.4312703823,168682.13619772551,199243.9645599752,205845.02323465864,209365.5022091902,224586.17594523015,179021.1809159004,263431.2323004314,272257.1447260384,174924.87108037857,192493.66697794013,189868.26068977584
2022-04-01,738229.0924747833,344884.81336826045,355339.5842809629,424325.59400756564,445517.10401320434,290423.2637208588,518138.7176143664,574742.4528680268,233226.07452208447,535202.4761521881,187357.3991149629,429746.04227029486,426940.2653605092,218109.56928791196,395956.168341372,390668.675146933,237992.8580010629,286946.0963919531,538090.1328175965,642112.428051189,311751.1355273765,294232.3485720697,488469.77545795153,297651.8375495603,818526.2897252907,144983.20717268225,386251.876940642,338466.4186908015,466068.3668128651,340382.31371902843,428379.5777660757,261856.48509538223,242778.50533301212,257576.25225796978,345500.012206924,219554.95215149855,197210.02326556048,328400.2600643796,344350.4170497435,311623.56217021466,169472.63320570724,200896.92066290494,208496.98202365206,213081.48200163,228829.56161584228,181555.39138254686,268446.72647470934,277318.3307213038,177262.5133884567,195793.27449098424,192535.18030645675
